"CSIScontractID","Unmodifiedmultipleorsingleawardidc","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","UnmodifiedCurrentCompletionDate","UnmodifiedUltimateCompletionDate","UnmodifiedLastDateToOrder","MajorCommandID","simplearea","isAnyRnD1to5","obligatedAmountRnD1to5","firstSignedDateRnD1to5","UnmodifiedRnD1to5","Indefinite.Delivery.Contract","multipleorsingleawardidc","addmultipleorsingawardidc","AwardOrIDVcontractactiontype","UnmodifiedNumberOfOffersReceived","UnmodifiedIsFullAndOpen","UnmodifiedIsSomeCompetition","UnmodifiedIsOnlyOneSource","UnmodifiedIsFollowonToCompetedAction","Unmodifiedaddmultipleorsingawardidc","UnmodifiedAwardOrIDVcontractactiontype","NumberOfOffersReceived","IsFullAndOpen","IsSomeCompetition","ObligatedAmountIsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","MultipleOrSingleAwardIDC","AddMultipleOrSingleAwardIDC","AwardOrIDVcontractActionType"
21785334,"SINGLE AWARD",NA,"12/12/2011","12/12/2011",1,9e+06,9e+06,9e+06,2011,2011,1,"SPM30008D3153","80VZ",NA,NA,184069,NA,"97AS","SPM300",NA,NA,"J","0","","A",NA,TRUE,NA,NA,9e+06,"00:00.0","00:00.0",0,0,0,0,0,0,9e+06,9e+06,9e+06,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2786","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",5,1,1,NA,NA,1,"Indefinite Delivery Contract","5","1","1","9000000.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24502198,"MULTIPLE AWARD",NA,"2/27/2010","2/27/2010",56,147274806.3,147274806.3,147274806.3,2007,2013,1,"W15P7T06DE402","13",NA,NA,214400,NA,"2100","W15P7T",NA,NA,"Y","0","FAIR","A",NA,FALSE,NA,NA,147274806.3,"00:00.0","00:00.0",-1244400,-1244400,-1244400,501204.57,501204.57,501204.57,24361708.98,24361708.98,24361708.98,0,1,0,1,1,3,1,"00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",2,0,1,NA,NA,1,"Indefinite Delivery Contract","2","0","1","147274806.2903","NULL","NULL","MULTIPLE AWARD","NULL","NULL"
24720212,"MULTIPLE AWARD",NA,"11/30/2011","11/30/2011",16,24308870,24308870,24308870,2010,2012,1,"W9126G08D0053","3",NA,NA,334140,NA,"2100","",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,24308870,"00:00.0","00:00.0",0,0,0,1605802,1605802,1605802,22367000,22367000,22367000,0,1,0,0,0,1,1,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",3,0,1,NA,NA,1,"Indefinite Delivery Contract","3","0","1","24308870.0000","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
24596974,"SINGLE AWARD",NA,"3/26/2013","3/26/2013",69,228176462.2,234641302.7,234641302.7,2011,2013,1,"W900KK07D0001","317",NA,NA,52066,NA,"2100","W900KK",NA,NA,"Y","0","","A",NA,FALSE,NA,NA,228176462.2,"00:00.0","00:00.0",573242,1987953,1987953,218609507.9,232456356,232456356,295509,295509,295509,1,1,0,3,1,37,1,"00:00.0","00:00.0","","ORG-3960","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",2,1,1,NA,NA,1,"Indefinite Delivery Contract","2","1","1","226043296.2509","NULL","NULL","SINGLE AWARD","NULL","NULL"
2362128,NA,NA,"7/31/2013","7/31/2013",15,1434114,1434114,1434114,2010,2013,0,"","HR001110C0013",NA,NA,23356,NA,"97AE","HR0011",NA,NA,"J","0","","A",NA,TRUE,NA,NA,1434114,"00:00.0","00:00.0",0,0,0,1014114,1014114,1014114,420000,420000,420000,0,1,0,0,0,3,1,"00:00.0","00:00.0","","","R&D",1,1434114,"00:00.0",1,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"10","1","1","1434114.0000","NULL","NULL","NULL","0","Definitive Contract"
24915417,"SINGLE AWARD",NA,"9/30/2007","7/31/2007",138,15742767.32,15742767.32,15742767.32,2007,2007,1,"W91B4M07D7001","707",NA,NA,200035,NA,"2100","W91B4M",NA,NA,"J","0","","A",NA,TRUE,NA,NA,15742767.32,"00:00.0","00:00.0",0,0,0,0,0,0,15742767.32,15742767.32,15742767.32,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2874","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",2,1,1,NA,NA,1,"Indefinite Delivery Contract","2","1","1","15742767.3200","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
8097768,NA,NA,"6/30/2017","9/9/2014",147,691135006.2,728320198.2,880231249.8,2007,2013,0,"","W911S007C0007",NA,NA,23356,NA,"2100","",NA,NA,"","0","","A",NA,FALSE,NA,NA,691135006.2,"00:00.0","00:00.0",0,0,0,482720541.1,601564019.5,295807053,18167501,46751028,471028992,1,1,1,0,0,56,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"2","1","1","750812136.4058","NULL","NULL","NULL","0","Definitive Contract"
24944402,"SINGLE AWARD",NA,"12/31/2011","12/31/2011",1,52111.6,52111.6,52111.6,2012,2012,1,"W91LV209D0003","103",NA,NA,83176,NA,"2100","W911S1",NA,NA,"J","0","","D",NA,TRUE,NA,NA,52111.6,"00:00.0","00:00.0",0,0,0,0,0,0,52111.6,52111.6,52111.6,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",3,0,1,NA,NA,1,"Indefinite Delivery Contract","3","0","1","52111.6000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24627070,"SINGLE AWARD",NA,"10/31/2012","10/31/2012",7,16736637.47,16736637.47,16736637.47,2011,2012,1,"W911QY11D0002","1",NA,NA,139958,NA,"2100","W911QY",NA,NA,"J","0","","A",NA,TRUE,NA,NA,16736637.47,"00:00.0","00:00.0",294483.63,294483.63,294483.63,0,0,0,16442153.84,16442153.84,16442153.84,0,1,0,1,1,0,0,"00:00.0","00:00.0","","ORG-2877","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",3,1,1,NA,NA,1,"Indefinite Delivery Contract","3","1","1","16736637.4700","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
8130414,NA,NA,"9/15/2013","9/15/2013",47,49843226.28,51461281.1,72000768.57,2008,2013,0,"","W911SE08C0017",NA,NA,23356,NA,"2100","",NA,NA,"","0","","A",NA,TRUE,NA,NA,49843226.28,"00:00.0","00:00.0",2e+06,2067672.34,2430726.08,18633195.4,28967375.21,10205095.4,3314420,7352522.02,46282358.61,0,1,0,2,1,12,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"1","1","1","49843226.2800","NULL","NULL","NULL","0","Definitive Contract"
8518339,NA,NA,"1/13/2011","1/13/2011",14,41569054.55,41569054.55,41569054.55,2008,2013,0,"","W917PM08C0076",NA,NA,23356,NA,"2100","",NA,NA,"J","0","","D",NA,TRUE,NA,NA,41569054.55,"00:00.0","00:00.0",1556916.78,1556916.78,1556916.78,0,0,0,40007184.77,40007184.77,40007184.77,1,1,0,8,1,0,0,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"12","0","1","41569054.5500","NULL","NULL","NULL","0","Definitive Contract"
21809000,"SINGLE AWARD",NA,"10/14/2009","10/14/2009",1,373996,373996,373996,2010,2010,1,"SPM30008D3155","258C",NA,NA,370313,NA,"97AS","SPM300",NA,NA,"J","0","","A",NA,TRUE,NA,NA,373996,"00:00.0","00:00.0",0,0,0,0,0,0,373996,373996,373996,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2786","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",5,1,1,NA,NA,1,"Indefinite Delivery Contract","5","1","1","373996.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
25565024,NA,NA,"1/5/2013","1/5/2013",1,11858,11858,11858,2013,2013,0,"","W911SF13P0017",NA,NA,23356,NA,"2100","W911SF",NA,NA,"J","0","","A",NA,TRUE,NA,NA,11858,"00:00.0","00:00.0",0,0,0,0,0,0,11858,11858,11858,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,NA,0,"Purchase Order",NA,NA,NA,NA,NA,NA,NA,"3","1","1","11858.0000","NULL","NULL","NULL","0","Purchase Order"
18501558,"MULTIPLE AWARD",NA,"12/31/2011","12/31/2011",1,1193012.3,1193012.3,1193012.3,2012,2012,1,"HTC71111DC001","455",NA,NA,419271,NA,"9776","HTC711",NA,NA,"J","0","FAIR","D",NA,TRUE,NA,NA,1193012.3,"00:00.0","00:00.0",0,0,0,0,0,0,1193012.3,1193012.3,1193012.3,0,0,0,0,0,0,0,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",3,0,1,0,0,1,"Indefinite Delivery Contract","3","0","1","1193012.3000","0","0","MULTIPLE AWARD","1","Indefinite Delivery Contract"
2964263,NA,NA,"9/30/2011","9/30/2011",10,440202062,440224448,440261582,2008,2013,0,"","N0002408C5374",NA,NA,23356,NA,"","",NA,NA,"","234","","D",NA,NA,NA,NA,440202062,"00:00.0","00:00.0",6467936,6467936,6467936,887253,887253,0,418157933,422625362,423549749,0,1,0,1,1,2,1,"00:00.0","00:00.0","","ORG-2941","Products",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"1","0","1","440202062.0000","1","0","NULL","0","Definitive Contract"
19138944,"MULTIPLE AWARD",NA,"9/28/2011","9/28/2011",40,33929855,33929855,33929855,2009,2012,1,"N6247006D6007","13",NA,NA,77476,NA,"1700","",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,33929855,"00:00.0","00:00.0",3520868,3520868,3520868,11090164,11090164,11090164,19318823,83017605,83017605,0,1,0,17,1,20,1,"00:00.0","00:00.0","","ORG-2940","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",2,0,1,NA,NA,1,"Indefinite Delivery Contract","2","0","1","33929855.0000","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
10067791,"SINGLE AWARD",NA,"11/14/2012","6/29/2012",8,49521174.85,49521174.85,49521174.85,2008,2013,1,"FA820207D0004","2",NA,NA,320836,NA,"5700","FA8202",NA,NA,"J","102","","A",NA,TRUE,NA,NA,49521174.85,"00:00.0","00:00.0",950617.85,950617.85,950617.85,0,0,0,48570557,48570557,48570557,0,1,0,2,1,0,0,"00:00.0","00:00.0","","ORG-2825","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",4,1,1,NA,NA,1,"Indefinite Delivery Contract","4","1","1","49521174.8500","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
8488603,NA,NA,"10/25/2012","10/25/2012",35,59175884.97,59175884.97,59175884.97,2008,2013,0,"","W912QR08C0030",NA,NA,23356,NA,"2100","W912QR",NA,NA,"J","0","","A",NA,TRUE,NA,NA,59175884.97,"00:00.0","00:00.0",276816.67,276816.67,276816.67,2901068.3,2901068.3,2901068.3,55998000,55998000,55998000,0,1,0,4,1,29,1,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"2","1","1","59174884.2996","NULL","NULL","NULL","0","Definitive Contract"
24990912,"SINGLE AWARD",NA,"10/1/2012","10/1/2012",10,78992350.3,79067350.3,79067350.3,2011,2012,1,"W91QUZ07D0008","38",NA,NA,110636,NA,"2100","W91QUZ",NA,NA,"J","0","","A",NA,TRUE,NA,NA,78992350.3,"00:00.0","00:00.0",0,0,0,10412992.32,10412992.32,10412992.32,38902233.91,159437631,159663331.5,0,1,0,0,0,1,1,"00:00.0","00:00.0","","ORG-2877","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",17,1,1,NA,NA,1,"Indefinite Delivery Contract","17","1","1","78992350.3000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
18497207,"MULTIPLE AWARD",NA,"9/30/2009","9/30/2009",3,274147,274147,274147,2009,2011,1,"HTC71108D5002","7",NA,NA,278707,NA,"9776","HTC711",NA,NA,"J","0","FAIR","D",NA,TRUE,NA,NA,274147,"00:00.0","00:00.0",0,0,0,0,0,0,1001370,1001370,1001370,1,1,0,0,0,0,0,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",30,0,1,0,0,1,"Indefinite Delivery Contract","30","0","1","274147.0000","0","0","MULTIPLE AWARD","1","Indefinite Delivery Contract"
18631085,"SINGLE AWARD",NA,"2/28/2010","2/28/2010",18,697109934.8,697109934.8,697109934.8,2008,2010,1,"M6785407D5032","9",NA,NA,63335,NA,"1700","M67854",NA,NA,"J","0","","A",NA,TRUE,NA,NA,697109934.8,"00:00.0","00:00.0",-22729543.01,-89349627.62,-89349627.62,28543139.53,32338384.62,32338384.62,682867709.5,752042549.1,752042549.1,0,1,0,5,1,5,1,"00:00.0","00:00.0","","ORG-2943","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",10,1,1,NA,NA,1,"Indefinite Delivery Contract","10","1","1","696422464.9150","NULL","NULL","SINGLE AWARD","NULL","NULL"
18802519,"MULTIPLE AWARD",NA,"6/12/2013","9/30/2011",73,44227520.06,44650212.86,44650212.86,2008,2013,1,"N0017805D4231","FG03",NA,NA,135376,NA,"1700","N00174",NA,NA,"","0","FAIR","A",NA,FALSE,NA,NA,44227520.06,"00:00.0","00:00.0",0,0,0,10940757.2,25877502.58,0,582524,8110498.82,43157433.27,0,1,0,0,0,5,1,"00:00.0","00:00.0","","ORG-2941","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",4,0,1,NA,NA,1,"Indefinite Delivery Contract","4","0","1","44219140.8294","NULL","NULL","MULTIPLE AWARD","NULL","NULL"
22204641,"SINGLE AWARD",NA,"4/17/2009","4/17/2009",1,834960,834960,834960,2009,2009,1,"SPM4A609D0015","1",NA,NA,135575,NA,"97AS","SPM4A6",NA,NA,"J","0","","A",NA,TRUE,NA,NA,834960,"00:00.0","00:00.0",0,0,0,0,0,0,834960,834960,834960,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2787","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",2,1,1,NA,NA,1,"Indefinite Delivery Contract","2","1","1","834960.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
4519655,NA,NA,"8/11/2008","8/11/2008",1,5350,5350,5350,2008,2008,0,"","SPM4A708M4576",NA,NA,23356,NA,"97AS","SPM4A7",NA,NA,"J","0","","A",NA,TRUE,NA,NA,5350,"00:00.0","00:00.0",0,0,0,0,0,0,5350,5350,5350,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2787","Products",0,NA,NA,0,NA,NA,0,"Purchase Order",NA,NA,NA,NA,NA,NA,NA,"3","1","1","5350.0000","NULL","NULL","NULL","0","Purchase Order"
8500968,NA,NA,"8/15/2008","8/15/2008",1,94066,94066,94066,2008,2008,0,"","W9132T08P0067",NA,NA,23356,NA,"2100","W9132T",NA,NA,"J","0","","A",NA,TRUE,NA,NA,94066,"00:00.0","00:00.0",0,0,0,0,0,0,94066,94066,94066,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2872","Products",0,NA,NA,0,NA,NA,0,"Purchase Order",NA,NA,NA,NA,NA,NA,NA,"1","1","1","94066.0000","NULL","NULL","NULL","0","Purchase Order"
10124045,"MULTIPLE AWARD",NA,"1/30/2008","1/30/2008",6,6151034.49,6151034.49,6151034.49,2007,2007,1,"FA890306D8515","9",NA,NA,280186,NA,"5700","FA8903",NA,NA,"U","0","FAIR","A",NA,FALSE,NA,NA,6151034.49,"00:00.0","00:00.0",0,0,0,602491,602491,602491,4995093,4995093,4995093,0,1,0,0,0,2,1,"00:00.0","00:00.0","","ORG-2825","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",20,0,1,NA,NA,1,"Indefinite Delivery Contract","20","0","1","6151034.4900","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
18282491,"SINGLE AWARD",NA,"3/8/2012","3/8/2012",17,17385647.58,17385647.59,17385647.59,2010,2012,1,"HE128008D0025","8",NA,NA,89019,NA,"97F2","HE1280",NA,NA,"J","0","","A",NA,TRUE,NA,NA,17385647.58,"00:00.0","00:00.0",0,0,0,0,0,0,6203545.09,6203545.1,6203545.1,0,1,0,0,0,0,0,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",4,1,1,NA,NA,1,"Indefinite Delivery Contract","4","1","1","17385647.5800","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
18695727,"SINGLE AWARD",NA,"9/30/2012","9/30/2012",4,2157142.86,2157142.86,2157142.86,2011,2012,1,"N0003306D6504","109",NA,NA,136329,NA,"1700","N00033",NA,NA,"J","0","","A",NA,TRUE,NA,NA,2157142.86,"00:00.0","00:00.0",0,0,0,0,0,0,1600000,1600000,1600000,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2939","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",4,1,1,NA,NA,1,"Indefinite Delivery Contract","4","1","1","2157142.8600","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
10124097,"MULTIPLE AWARD",NA,"12/10/2012","12/10/2012",7,15412349.96,15412349.96,15412349.96,2010,2012,1,"FA890306D8519","43",NA,NA,283832,NA,"5700","FA8903",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,15412349.96,"00:00.0","00:00.0",0,0,0,229405.96,229405.96,229405.96,15182944,15182944,15182944,0,1,0,0,0,5,1,"00:00.0","00:00.0","","ORG-2825","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",20,0,1,NA,NA,1,"Indefinite Delivery Contract","20","0","1","15412349.9600","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
22452304,"SINGLE AWARD",NA,"7/20/2011","7/20/2011",1,9428515,9428515,9428515,2011,2011,1,"SPM50010DBP02","103G",NA,NA,367338,NA,"97AS","SPM8E3",NA,NA,"J","0","","A",NA,TRUE,NA,NA,9428515,"00:00.0","00:00.0",0,0,0,0,0,0,9428515,9428515,9428515,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2781","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",5,1,1,NA,NA,1,"Indefinite Delivery Contract","5","1","1","9428515.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
3385203,NA,NA,"1/31/2011","1/31/2011",2,4478865.95,4478865.95,4478865.95,2010,2011,0,"","N4008510C7213",NA,NA,23356,NA,"1700","N40085",NA,NA,"J","0","","A",NA,TRUE,NA,NA,4478865.95,"00:00.0","00:00.0",0,0,0,-1359192.55,-1359192.55,-1359192.55,5838058.5,5838058.5,5838058.5,0,1,0,0,0,1,1,"00:00.0","00:00.0","","ORG-2940","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"4","1","1","4478865.9500","NULL","NULL","NULL","0","Definitive Contract"
18500113,"MULTIPLE AWARD",NA,"9/30/2010","9/30/2010",4,11103805.05,11103805.05,11103805.05,2010,2010,1,"HTC71109D5006","13",NA,NA,299277,NA,"9776","HTC711",NA,NA,"J","0","FAIR","D",NA,TRUE,NA,NA,11103805.05,"00:00.0","00:00.0",0,0,0,670444.45,670444.45,670444.45,10955028.63,10955028.63,10955028.63,1,1,1,0,0,1,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",30,0,1,0,0,1,"Indefinite Delivery Contract","30","0","1","11103805.0500","0","0","MULTIPLE AWARD","1","Indefinite Delivery Contract"
4553015,NA,NA,"5/30/2012","5/30/2012",10,4175056,4175056,4175056,2011,2012,0,"","SPM4A711C0402",NA,NA,23356,NA,"97AS","SPM4A7",NA,NA,"J","0","","A",NA,TRUE,NA,NA,4175056,"00:00.0","00:00.0",0,0,0,0,0,0,4175056,4175056,4175056,0,1,0,0,0,1,1,"00:00.0","00:00.0","","ORG-2787","Products",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"1","1","1","4175056.0000","NULL","NULL","NULL","0","Definitive Contract"
18660805,"SINGLE AWARD",NA,"9/28/2011","9/28/2011",14,69865027.41,69865027.41,69865027.41,2009,2010,1,"N0001906D0017","WA84",NA,NA,309843,NA,"9763","S0102A",NA,NA,"J","0","","A",NA,TRUE,NA,NA,69865027.41,"00:00.0","00:00.0",0,0,0,0,0,0,13111415.55,13111415.55,13111415.55,0,1,0,0,0,0,0,"00:00.0","00:00.0","","","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,1,1,NA,NA,1,"Indefinite Delivery Contract","1","1","1","69865027.4100","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
10015759,"MULTIPLE AWARD",NA,"11/30/2012","11/30/2012",3,346242.38,346242.39,346242.39,2011,2012,1,"FA520908D0014","4032",NA,NA,428311,NA,"5700","FA5209",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,346242.38,"00:00.0","00:00.0",0,0,0,9808.56,9808.57,9808.57,336433.82,336433.82,336433.82,0,1,0,0,0,2,1,"00:00.0","00:00.0","","ORG-2836","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",7,0,1,NA,NA,1,"Indefinite Delivery Contract","7","0","1","346242.3800","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
8603345,NA,NA,"5/31/2007","5/31/2007",1,61839,61839,61839,2007,2007,0,"","W91GFL07M0626",NA,NA,23356,NA,"2100","W91GFL",NA,NA,"J","0","","A",NA,TRUE,NA,NA,61839,"00:00.0","00:00.0",0,0,0,0,0,0,61839,61839,61839,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2874","Products",0,NA,NA,0,NA,NA,0,"Purchase Order",NA,NA,NA,NA,NA,NA,NA,"1","1","1","61839.0000","NULL","NULL","NULL","0","Purchase Order"
8368082,NA,NA,"10/15/2010","10/15/2010",4,5304305,5304305,5304305,2009,2010,0,"","W912JC09C0005",NA,NA,23356,NA,"2100","W912JC",NA,NA,"J","0","","A",NA,TRUE,NA,NA,5304305,"00:00.0","00:00.0",0,0,0,0,0,0,4991100,4991100,4991100,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2869","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"10","1","1","5304305.0000","NULL","NULL","NULL","0","Definitive Contract"
20425891,"SINGLE AWARD",NA,"8/31/2011","8/31/2011",10,197441145.4,197441145.4,197441145.4,2008,2011,1,"SP060008D1022","B001",NA,NA,272413,NA,"97AS","SP0600",NA,NA,"K","0","","A",NA,TRUE,NA,NA,197441145.4,"00:00.0","00:00.0",-2791862.58,-2791862.58,-2791862.58,119591221.2,119591221.2,119591221.2,25165000.43,25165000.43,25165000.43,0,1,0,1,1,1,1,"00:00.0","00:00.0","","ORG-2775","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",8,1,1,NA,NA,1,"Indefinite Delivery Contract","8","1","1","197441145.3600","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
7972483,NA,NA,"6/21/2010","6/21/2010",2,480720,480720,480720,2009,2009,0,"","W56HZV09C0471",NA,NA,23356,NA,"2100","W56HZV",NA,NA,"J","157","","D",NA,TRUE,NA,NA,480720,"00:00.0","00:00.0",0,0,0,240360,240360,0,240360,240360,480720,0,1,0,0,0,1,1,"00:00.0","00:00.0","","ORG-2877","Products",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"2","0","1","480720.0000","NULL","NULL","NULL","0","Definitive Contract"
20425568,"SINGLE AWARD",NA,"5/6/2009","5/6/2009",13,354650897.8,354650897.8,354650897.8,2008,2009,1,"SP060008D0480","B001",NA,NA,30114,NA,"97AS","SP0600",NA,NA,"K","0","","A",NA,TRUE,NA,NA,354650897.8,"00:00.0","00:00.0",-497.3,-497.3,-497.3,-42782753.64,-42782753.64,-42782753.64,397444621.9,397444621.9,397444621.9,0,1,0,1,1,10,1,"00:00.0","00:00.0","","ORG-2775","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",23,1,1,NA,NA,1,"Indefinite Delivery Contract","23","1","1","354650897.8000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
3476543,NA,NA,"9/30/2012","9/30/2012",173,180598116.3,180598120.8,182677959.8,2008,2013,0,"","N6274208C1115",NA,NA,23356,NA,"1700","N62742",NA,NA,"","0","","A",NA,FALSE,NA,NA,180598116.3,"00:00.0","00:00.0",0,0,0,34454808.02,174131065.1,54522692.05,12956968,16337846,164234414,0,1,0,0,0,80,1,"00:00.0","00:00.0","","ORG-2940","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"2","1","1","180813116.2700","NULL","NULL","NULL","0","Definitive Contract"
