"CSIScontractID","Unmodifiedmultipleorsingleawardidc","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","UnmodifiedCurrentCompletionDate","UnmodifiedUltimateCompletionDate","UnmodifiedLastDateToOrder","MajorCommandID","simplearea","isAnyRnD1to5","obligatedAmountRnD1to5","firstSignedDateRnD1to5","UnmodifiedRnD1to5","Indefinite.Delivery.Contract","multipleorsingleawardidc","addmultipleorsingawardidc","AwardOrIDVcontractactiontype","UnmodifiedNumberOfOffersReceived","UnmodifiedIsFullAndOpen","UnmodifiedIsSomeCompetition","UnmodifiedIsOnlyOneSource","UnmodifiedIsFollowonToCompetedAction","Unmodifiedaddmultipleorsingawardidc","UnmodifiedAwardOrIDVcontractactiontype","NumberOfOffersReceived","IsFullAndOpen","IsSomeCompetition","ObligatedAmountIsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","MultipleOrSingleAwardIDC","AddMultipleOrSingleAwardIDC","AwardOrIDVcontractActionType"
8316245,NA,NA,"2/28/2008","2/28/2008",6,9109053.9,9109053.9,9109053.9,2007,2009,0,"","W912DR07C0011",NA,NA,23356,NA,"2100","W912DR",NA,NA,"J","0","","A",NA,TRUE,NA,NA,9109053.9,"00:00.0","00:00.0",-3443.7,-3443.7,-3443.7,335343,335343,335343,8999035,8999035,8999035,0,1,0,2,1,2,1,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"1","1","1","9109053.9000","NULL","NULL","NULL","0","Definitive Contract"
10015763,"MULTIPLE AWARD",NA,"2/19/2013","2/19/2013",3,497087.3498,497087.3498,497087.3498,2011,2013,1,"FA520908D0014","4036",NA,NA,428311,NA,"5700","FA5209",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,497087.3498,"00:00.0","00:00.0",0,0,0,-22766.6602,-22766.6602,-22766.6602,519854.01,519854.01,519854.01,0,1,0,0,0,2,1,"00:00.0","00:00.0","","ORG-2836","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",7,0,1,NA,NA,1,"Indefinite Delivery Contract","7","0","1","497087.3498","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
18205529,"SINGLE AWARD",NA,"12/31/2009","8/31/2008",1112,25423974.5,25423974.5,25423974.5,2008,2008,1,"HDEC0104G2878","8008",NA,NA,169418,NA,"97AZ","HDEC01",NA,NA,"J","0","","B",NA,TRUE,NA,NA,25423974.5,"00:00.0","00:00.0",0,0,0,0,0,0,25423974.5,25423974.5,25423974.5,0,0,0,0,0,0,0,"00:00.0","00:00.0","","","Products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10086722,"SINGLE AWARD",NA,"4/30/2010","4/30/2010",2,7158306,14316612,14316612,2009,2009,1,"FA854007D0004","4",NA,NA,191696,NA,"5700","FA8540",NA,NA,"J","220","","C",NA,TRUE,NA,NA,7158306,"00:00.0","00:00.0",0,0,0,0,0,0,7158306,14316612,14316612,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2825","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,1,0,1,"Indefinite Delivery Contract","1","0","0","NULL","1","0","SINGLE AWARD","1","Indefinite Delivery Contract"
24535518,"SINGLE AWARD",NA,"11/30/2008","11/30/2008",9,108384866.4,108384866.4,108384866.4,2007,2011,1,"W52H0907D0425","1",NA,NA,318728,NA,"2100","W52H09",NA,NA,"J","0","","C",NA,TRUE,NA,NA,108384866.4,"00:00.0","00:00.0",0,0,0,0,0,0,108384866.4,108384866.4,108384866.4,0,1,0,6,1,1,1,"00:00.0","00:00.0","","ORG-2877","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,1,0,1,"Indefinite Delivery Contract","1","0","0","NULL","1","0","SINGLE AWARD","1","Indefinite Delivery Contract"
1263581,NA,NA,"2/28/2015","9/30/2013",15,172421091.4,172421091.4,245117560.7,2010,2013,0,"","FA445210C0002",NA,NA,23356,NA,"5700","FA4452",NA,NA,"J","0","","C",NA,TRUE,NA,NA,172421091.4,"00:00.0","00:00.0",0,0,0,126393252.7,126393252.7,0,46041245,46041245,245130967,0,1,0,0,0,8,1,"00:00.0","00:00.0","","ORG-2844","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"1","0","0","NULL","1","0","NULL","0","Definitive Contract"
10091579,"SINGLE AWARD",NA,"11/30/2011","11/30/2011",9,12252375.5,12252375.5,12252375.5,2008,2013,1,"FA862005G3022","21",NA,NA,103559,NA,"5700","FA8620",NA,NA,"","0","","C",NA,NA,NA,NA,12252375.5,"00:00.0","00:00.0",0,0,0,420280,420280,420280,11894948,11894948,11894948,1,1,0,1,1,3,1,"00:00.0","00:00.0","","ORG-2825","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,0,0,1,"Indefinite Delivery Contract","1","0","0","NULL","0","0","SINGLE AWARD","NULL","NULL"
8463740,NA,NA,"10/31/2006","10/31/2006",192,1592742.48,1592742.48,1592742.48,2007,2007,0,"","W912PE07PV101",NA,NA,23356,NA,"2100","W912PE",NA,NA,"J","0","","A",NA,TRUE,NA,NA,1592742.48,"00:00.0","00:00.0",0,0,0,0,0,0,1592742.48,1592742.48,1592742.48,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2876","Products",0,NA,NA,0,NA,NA,0,"Purchase Order",NA,NA,NA,NA,NA,NA,NA,"2","1","1","1592742.4800","NULL","NULL","NULL","0","Purchase Order"
3383823,NA,NA,"3/31/2011","3/31/2011",11,10114760,10114760,10114760,2008,2011,0,"","N4008508C8460",NA,NA,23356,NA,"1700","N40085",NA,NA,"J","0","","D",NA,TRUE,NA,NA,10114760,"00:00.0","00:00.0",209173,209173,209173,839082,839082,839082,9066505,9066505,9066505,0,1,0,5,1,5,1,"00:00.0","00:00.0","","ORG-2940","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"8","0","1","10114760.0000","NULL","NULL","NULL","0","Definitive Contract"
8022420,NA,NA,"4/30/2011","4/30/2011",1,66435,66435,66435,2011,2011,0,"","W81XWH11P0175",NA,NA,23356,NA,"2100","W81XWH",NA,NA,"J","0","","F",NA,TRUE,NA,NA,66435,"00:00.0","00:00.0",0,0,0,0,0,0,66435,66435,66435,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2882","Products",0,NA,NA,0,NA,NA,0,"Purchase Order",NA,NA,NA,NA,NA,NA,NA,"1","0","1","66435.0000","NULL","NULL","NULL","0","Purchase Order"
2961331,NA,NA,"6/30/2011","6/30/2011",38,155448628.3,155448628.3,155448628.3,2008,2012,0,"","N0001908C0042",NA,NA,23356,NA,"1700","N00019",NA,NA,"J","0","","C",NA,TRUE,NA,NA,155448628.3,"00:00.0","00:00.0",0,0,0,5261036.31,5261036.31,2706068.31,149801176,149801176,152356144,0,1,0,0,0,10,1,"00:00.0","00:00.0","","ORG-2936","Products",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"1","0","0","NULL","1","0","NULL","0","Definitive Contract"
2155559,NA,NA,"9/30/2013","9/30/2013",24,327972063,337446018,337446018,2008,2013,0,"","HC104708C4004",NA,NA,23356,NA,"97AK","HC1047",NA,NA,"","0","","C",NA,TRUE,NA,NA,327972063,"00:00.0","00:00.0",-5471472,0,0,256353570,256353570,42437250,53479080,53479080,267395400,0,1,0,2,1,5,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"1","0","0","NULL","1","0","NULL","0","Definitive Contract"
8248569,NA,NA,"9/30/2010","9/30/2010",6,16150317.35,16150317.35,16150317.35,2009,2011,0,"","W9127N09C0031",NA,NA,23356,NA,"2100","W9127N",NA,NA,"J","0","","A",NA,TRUE,NA,NA,16150317.35,"00:00.0","00:00.0",17032.35,17032.35,17032.35,0,0,0,16133285,16133285,16133285,0,1,0,4,1,0,0,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"4","1","1","16150317.3500","NULL","NULL","NULL","0","Definitive Contract"
26309697,"SINGLE AWARD",NA,"3/31/2013","3/31/2013",3,125153.4375,125153.4375,125153.4375,2013,2013,1,"W911S711D0024","19",NA,NA,66153,NA,"2100","W911S7",NA,NA,"J","0","","D",NA,TRUE,NA,NA,125153.4375,"00:00.0","00:00.0",0,0,0,0,0,0,109288.3672,109288.3672,109288.3672,0,1,0,1,1,0,0,"00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",3,0,1,NA,NA,1,"Indefinite Delivery Contract","3","0","1","125153.4375","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24807403,"MULTIPLE AWARD",NA,"12/30/2011","12/30/2011",4,6788145.19,6788145.19,6788145.19,2010,2011,1,"W912EQ10D0006","DE02",NA,NA,379067,NA,"2100","W912EE",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,6788145.19,"00:00.0","00:00.0",131820.39,131820.39,131820.39,0,0,0,6656324.8,6656324.8,6656324.8,0,1,0,2,1,0,0,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",2,0,1,NA,NA,1,"Indefinite Delivery Contract","2","0","1","6788145.1900","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
21791635,"SINGLE AWARD",NA,"4/23/2012","4/23/2012",1,9500000,9500000,9500000,2012,2012,1,"SPM30008D3153","88KV",NA,NA,184069,NA,"97AS","SPM300",NA,NA,"J","0","","A",NA,TRUE,NA,NA,9500000,"00:00.0","00:00.0",0,0,0,0,0,0,9500000,9500000,9500000,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2786","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",5,1,1,NA,NA,1,"Indefinite Delivery Contract","5","1","1","9500000.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
8635420,NA,NA,"9/26/2013","9/26/2013",4,316752,316752,764892,2010,2012,0,"","W91QV110C0074",NA,NA,23356,NA,"","",NA,NA,"J","0","","C",NA,TRUE,NA,NA,316752,"00:00.0","00:00.0",0,0,0,215280,215280,215280,101472,101472,549612,0,1,0,0,0,2,1,"00:00.0","00:00.0","","","Products",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"1","0","0","NULL","1","0","NULL","0","Definitive Contract"
18843645,"SINGLE AWARD",NA,"5/31/2011","5/31/2011",2,1853167,1853167,1853167,2010,2011,1,"N0018907DZ006","67",NA,NA,214291,NA,"1700","N00189",NA,NA,"U","0","","D",NA,FALSE,NA,NA,1853167,"00:00.0","00:00.0",0,0,0,0,0,0,891464.35,1384354.82,1384354.82,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2937","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",9,0,1,NA,NA,1,"Indefinite Delivery Contract","9","0","1","1853167.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
9133346,"MULTIPLE AWARD",NA,"12/15/2010","12/15/2010",62,188485524.3,356837087.9,356837087.9,2008,2013,1,"DAAB0703DB013","122",NA,NA,204319,NA,"","",NA,NA,"Y","0","FAIR","A",NA,FALSE,NA,NA,188485524.3,"00:00.0","00:00.0",-1601692.29,-1601692.29,-1601692.29,-216774.4531,-1693535.25,-1693535.25,20338295.64,190166620,190166620,0,1,0,6,1,1,1,"00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",1,0,1,NA,NA,1,"Indefinite Delivery Contract","1","0","1","186841733.1951","NULL","NULL","MULTIPLE AWARD","NULL","NULL"
24890258,"SINGLE AWARD",NA,"4/26/2010","4/26/2010",1,909461,909461,909461,2009,2009,1,"W912SU05D0001","79",NA,NA,291133,NA,"2100","W91QF0",NA,NA,"J","0","","A",NA,TRUE,NA,NA,909461,"00:00.0","00:00.0",0,0,0,0,0,0,909461,909461,909461,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",3,1,1,NA,NA,1,"Indefinite Delivery Contract","3","1","1","909461.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
22122832,"SINGLE AWARD",NA,"6/12/2008","6/12/2008",1,8283,8283,8283,2008,2008,1,"SPM40006D9407","22HT",NA,NA,380370,NA,"97AS","SPM4A1",NA,NA,"J","0","","B",NA,TRUE,NA,NA,8283,"00:00.0","00:00.0",0,0,0,0,0,0,8283,8283,8283,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2787","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,0,0,1,"Indefinite Delivery Contract","1","0","0","NULL","0","0","SINGLE AWARD","1","Indefinite Delivery Contract"
10091758,"SINGLE AWARD",NA,"1/30/2009","1/30/2009",15,49081659,49081659,49081659,2007,2011,1,"FA862006G4002","7",NA,NA,372875,NA,"5700","FA8620",NA,NA,"","0","","C",NA,NA,NA,NA,49081659,"00:00.0","00:00.0",0,0,0,16390251,16390251,16390251,13567085,13567085,13567085,0,1,0,0,0,5,1,"00:00.0","00:00.0","","ORG-2825","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,1,0,1,"Indefinite Delivery Contract","1","0","0","NULL","1","0","SINGLE AWARD","NULL","NULL"
7880039,NA,NA,"9/30/2011","9/30/2011",108,459246372.4,459246372.4,459246372.4,2010,2013,0,"","W15P7T10CF600",NA,NA,23356,NA,"2100","W15P7T",NA,NA,"S","0","","C",NA,FALSE,NA,NA,459246372.4,"00:00.0","00:00.0",0,0,0,-45000,-45000,-45000,1635250,1635250,1635250,0,1,0,2,1,2,1,"00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"1","0","0","NULL","0","0","NULL","0","Definitive Contract"
24502288,"MULTIPLE AWARD",NA,"9/22/2013","9/22/2013",7,8436103.03,8436103.03,8436103.03,2010,2013,1,"W15P7T06DE402","103",NA,NA,214400,NA,"2100","W15P7T",NA,NA,"U","0","FAIR","A",NA,FALSE,NA,NA,8436103.03,"00:00.0","00:00.0",0,0,0,2602735.65,2602735.65,-631500.35,3110267,3110267,6344503,0,1,0,0,0,1,1,"00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",1,0,1,NA,NA,1,"Indefinite Delivery Contract","1","0","1","8436103.0300","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
24882535,"MULTIPLE AWARD",NA,"3/16/2013","3/16/2013",13,23653447,23653447,29208527,2010,2012,1,"W912PL10D0038","1",NA,NA,252370,NA,"2100","W912PL",NA,NA,"J","0","FOO","A",NA,TRUE,NA,NA,23653447,"00:00.0","00:00.0",2404203,2404203,2404203,6994244,6994244,6770644,14255000,14255000,20033680,0,1,0,4,1,7,1,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",3,0,0,1,1,1,"Indefinite Delivery Contract","3","0","0","NULL","1","1","MULTIPLE AWARD","NULL","NULL"
18683766,"SINGLE AWARD",NA,"12/31/2010","12/31/2010",6,943949.47,943949.47,943949.47,2009,2012,1,"N0002405D5130","421",NA,NA,322547,NA,"1700","N00253",NA,NA,"Y","0","","C",NA,FALSE,NA,NA,943949.47,"00:00.0","00:00.0",0,0,0,359612,359612,359612,595443,595443,595443,1,1,0,0,0,4,1,"00:00.0","00:00.0","","ORG-2941","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,1,0,1,"Indefinite Delivery Contract","1","0","0","NULL","1","0","SINGLE AWARD","1","Indefinite Delivery Contract"
8353232,NA,NA,"9/15/2013","9/15/2013",4,668903.39,668903.39,668903.39,2009,2012,0,"","W912HZ09C0129",NA,NA,23356,NA,"2100","W912HZ",NA,NA,"2","0","","A",NA,NA,NA,NA,668903.39,"00:00.0","00:00.0",0,0,0,371825.39,353404.08,0,297078,315499.31,668903.39,0,1,0,2,1,1,1,"00:00.0","00:00.0","","ORG-2872","R&D",1,668903.39,"00:00.0",1,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"2","1","1","668903.3900","NULL","NULL","NULL","0","Definitive Contract"
24750436,"SINGLE AWARD",NA,"9/17/2008","9/17/2008",3,50383764.21,50383764.21,50383764.21,2008,2009,1,"W912BV07D2033","CQ02",NA,NA,46607,NA,"2100","W912PL",NA,NA,"J","0","","A",NA,TRUE,NA,NA,50383764.21,"00:00.0","00:00.0",0,0,0,77572.21,77572.21,77572.21,50306192,50306192,50306192,0,1,0,1,1,1,1,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",9,1,1,NA,NA,1,"Indefinite Delivery Contract","9","1","1","50383764.2100","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
19444807,"SINGLE AWARD",NA,"6/5/2012","6/5/2012",1,5040,5040,5040,2012,2012,1,"N6893611D0014","1258",NA,NA,253351,NA,"1700","N68936",NA,NA,"J","0","","C",NA,TRUE,NA,NA,5040,"00:00.0","00:00.0",0,0,0,0,0,0,5040,5040,5040,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2936","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,1,0,1,"Indefinite Delivery Contract","1","0","0","NULL","1","0","SINGLE AWARD","1","Indefinite Delivery Contract"
9125142,"SINGLE AWARD",NA,"11/30/2010","11/30/2010",24,352231988,352231988,352231988,2008,2011,1,"DAAB0700DE252","101",NA,NA,358802,NA,"2100","",NA,NA,"","0","","A",NA,NA,NA,NA,352231988,"00:00.0","00:00.0",15410,15410,15410,238593904,238593904,238593904,98311851,98311851,98311851,0,1,0,1,1,14,1,"00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",2,1,1,NA,NA,1,"Indefinite Delivery Contract","2","1","1","352231988.0000","NULL","NULL","SINGLE AWARD","NULL","NULL"
8129994,NA,NA,"3/31/2010","3/31/2010",34,52834217.85,57481771.29,57481771.29,2007,2010,0,"","W911SE07C9001",NA,NA,23356,NA,"2100","W911SE",NA,NA,"2","0","","D",NA,NA,NA,NA,52834217.85,"00:00.0","00:00.0",0,0,0,372657.6,54875891.96,7630469.96,4408149,4408149,51653571,0,1,0,0,0,6,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"7","0","1","52834217.8500","NULL","NULL","NULL","0","Definitive Contract"
24750381,"SINGLE AWARD",NA,"12/1/2008","12/1/2008",1,4879177.78,4879177.78,4879177.78,2008,2008,1,"W912BV07D2020","CQ04",NA,NA,39696,NA,"2100","W912PL",NA,NA,"J","0","","A",NA,TRUE,NA,NA,4879177.78,"00:00.0","00:00.0",0,0,0,0,0,0,4879177.78,4879177.78,4879177.78,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",7,1,1,NA,NA,1,"Indefinite Delivery Contract","7","1","1","4879177.7800","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
19291975,"SINGLE AWARD",NA,"2/28/2010","2/28/2010",22,7950236.72,7950236.72,7950236.72,2009,2011,1,"N6339406D1170","7",NA,NA,421326,NA,"1700","N63394",NA,NA,"R","0","","C",NA,FALSE,NA,NA,7950236.72,"00:00.0","00:00.0",0,0,0,0,0,0,250000,9117459,9117459,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2941","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,1,0,1,"Indefinite Delivery Contract","1","0","0","NULL","1","0","SINGLE AWARD","1","Indefinite Delivery Contract"
20422724,"SINGLE AWARD",NA,"12/31/2008","12/31/2008",1,85893093.04,85893093.04,85893093.04,2007,2007,1,"SP060005G8030","2",NA,NA,176475,NA,"97AS","SP0600",NA,NA,"J","0","","A",NA,TRUE,NA,NA,85893093.04,"00:00.0","00:00.0",0,0,0,0,0,0,85893093.04,85893093.04,85893093.04,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2775","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",13,1,1,NA,NA,1,"Indefinite Delivery Contract","13","1","1","85893093.0400","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
22264475,"SINGLE AWARD",NA,"12/4/2007","12/4/2007",1,126466,126466,126466,2008,2008,1,"SPM50002D0116","424",NA,NA,311272,NA,"97AS","SPM5ED",NA,NA,"2","0","","D",NA,NA,NA,NA,126466,"00:00.0","00:00.0",0,0,0,0,0,0,126466,126466,126466,0,0,0,0,0,0,0,"00:00.0","00:00.0","","","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",2,0,1,1,NA,1,"Indefinite Delivery Contract","2","0","1","126466.0000","1","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
1426219,NA,NA,"8/30/2010","8/30/2010",3,11750000,11750000,11750000,2009,2010,0,"","FA875009C0211",NA,NA,23356,NA,"5700","FA8750",NA,NA,"U","0","","A",NA,FALSE,NA,NA,11750000,"00:00.0","00:00.0",0,0,0,0,0,0,11750000,11750000,11750000,0,1,0,0,0,2,1,"00:00.0","00:00.0","","ORG-2825","R&D",1,11750000,"00:00.0",1,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"1","1","1","11750000.0000","NULL","NULL","NULL","0","Definitive Contract"
25044169,"SINGLE AWARD",NA,"9/2/2011","9/2/2011",16,21472271.66,28388548.44,28388548.44,2009,2013,1,"W91WAW08D0012","6",NA,NA,361274,NA,"2100","",NA,NA,"","0","","A",NA,TRUE,NA,NA,21472271.66,"00:00.0","00:00.0",0,0,0,-3337715.66,11923401.6,990560.6,9211517.04,10573446.04,21506287.04,0,1,0,0,0,4,1,"00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",6,1,1,NA,NA,1,"Indefinite Delivery Contract","6","1","1","21301009.1756","NULL","NULL","SINGLE AWARD","NULL","NULL"
10040894,"SINGLE AWARD",NA,"9/30/2011","9/30/2011",407,3428823.52,3428823.52,3428823.52,2011,2011,1,"FA711511D9002","QW01",NA,NA,324191,NA,"5700","FA4610",NA,NA,"J","0","","A",NA,TRUE,NA,NA,3428823.52,"00:00.0","00:00.0",0,0,0,0,0,0,3428823.52,3428823.52,3428823.52,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2834","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",3,1,1,NA,NA,1,"Indefinite Delivery Contract","3","1","1","3428823.5200","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24609975,"MULTIPLE AWARD",NA,"9/26/2011","9/26/2011",10,11235807,11235807,11514873,2010,2011,1,"W911KB07D0013","3",NA,NA,264076,NA,"2100","W911KB",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,11235807,"00:00.0","00:00.0",4795,4795,4795,0,0,0,11231012,11231012,11510078,0,1,0,9,1,0,0,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",3,0,1,NA,NA,1,"Indefinite Delivery Contract","3","0","1","11235807.0000","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
18625847,"SINGLE AWARD",NA,"5/26/2010","5/26/2010",6,7737532.25,7737532.25,9688374.25,2009,2013,1,"M6785402A9014","37",NA,NA,359135,NA,"1700","M67854",NA,NA,"","0","","A",NA,NA,NA,NA,7737532.25,"00:00.0","00:00.0",0,0,0,0,0,0,8153362,8153362,10104204,1,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2943","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",5,1,1,NA,NA,1,"Indefinite Delivery Contract","5","1","1","7737532.2500","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
9439101,"MULTIPLE AWARD",NA,"9/10/2011","9/10/2011",62,149020415.5,151284978.1,151785880.8,2007,2012,1,"DCA20002D5014","122",NA,NA,288379,NA,"97AK","",NA,NA,"","0","FAIR","A",NA,NA,NA,NA,149020415.5,"00:00.0","00:00.0",3770165.59,3781239.19,431863.2,111273717.6,119939981,27545184.64,25355212,29661111,125906186,0,1,0,13,1,12,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",3,0,1,NA,NA,1,"Indefinite Delivery Contract","3","0","1","148713344.9200","NULL","NULL","MULTIPLE AWARD","NULL","NULL"
24724246,"MULTIPLE AWARD",NA,"8/31/2007","8/31/2007",6,930592,930592,930592,2007,2007,1,"W9127805D0005","68",NA,NA,323509,NA,"2100","W91278",NA,NA,"J","0","FAIR","D",NA,TRUE,NA,NA,930592,"00:00.0","00:00.0",0,0,0,818076,818076,818076,112516,112516,112516,0,1,0,0,0,5,1,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",1,0,1,NA,NA,1,"Indefinite Delivery Contract","1","0","1","930592.0000","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
