"CSIScontractID","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","UnmodifiedNumberOfOffersReceived","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","IsFullAndOpen","IsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","numberofoffersreceived","multipleorsingleawardidc","AwardOrIDVcontractactiontype","UnmodifiedCurrentCompletionDate","UnmodifiedUltimateCompletionDate","UnmodifiedLastDateToOrder","MajorCommandID","simplearea"
24733260,NA,"2012-09-30","2012-08-31",4,6215180.66,6215180.66,6215180.66,2011,2012,1,"W9127811D0008","0026",NA,NA,306610,"","2100","W91278",NA,NA,"J","000","FAIR","A",NA,"True",NA,NA,6215180.66,"2011-06-30 00:00:00.0000000","2012-07-01 00:00:00.0000000",0,0,0,1504882.18,1504882.18,1504882.18,4710298.48,4710298.48,4710298.48,NA,0,1,0,0,0,3,1,0,1,NA,NA,3,"MULTIPLE AWARD","Indefinite Delivery Contract","2012-06-30 00:00:00.0000000","2012-06-30 00:00:00.0000000","","ORG-2872","Services"
3014343,NA,"2009-12-15","2009-12-15",3,3365818,3365818,3365818,2009,2009,0,"","N0010409CCA04",NA,NA,23356,"","1700","N00104",NA,NA,"J","000","","A",NA,"True",NA,NA,3365818,"2008-12-15 00:00:00.0000000","2009-09-14 00:00:00.0000000",0,0,0,0,0,0,3365818,3365818,3365818,NA,0,1,0,1,1,0,0,1,1,NA,NA,2,NA,"Definitive Contract","2009-12-15 00:00:00.0000000","2009-12-15 00:00:00.0000000","","ORG-2937","Products"
9133169,NA,"2009-12-27","2009-12-27",30,14798038.21,14798038.21,22462744.61,2008,2012,1,"DAAB0703DB012","0134",NA,NA,153818,"","","",NA,NA,"Y","000","FAIR","A",NA,"False",NA,NA,14798038.21,"2007-11-27 00:00:00.0000000","2012-04-04 00:00:00.0000000",0,0,0,0,0,0,225235.97,225235.97,7889942.37,NA,0,1,0,1,1,0,0,0,1,NA,NA,1,"MULTIPLE AWARD","Indefinite Delivery Contract","2008-11-28 00:00:00.0000000","2009-11-28 00:00:00.0000000","","ORG-2877","Services"
9884123,NA,"2007-03-31","2007-03-31",2,16010455,0,0,2005,2008,1,"F3365701D2029","0035",NA,NA,53965,"","5700","",NA,NA,"J","000","","A",NA,"True",NA,NA,16010455,"2005-03-31 00:00:00.0000000","2008-10-03 00:00:00.0000000",0,0,0,0,0,0,16010455,0,0,NA,0,1,0,0,0,0,0,1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract","2007-03-31 00:00:00.0000000","","","ORG-2825","Products"
17997207,NA,NA,"2004-12-31",11,13441125,0,0,2000,2004,1,"GS35F4506G","DAAD0700F0439",NA,NA,240839,"","2100","",NA,NA,"NO","","","A",NA,"",NA,NA,13441125,"2000-09-19 00:00:00.0000000","2004-08-19 00:00:00.0000000",950000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule","2001-12-31 00:00:00.0000000","","","","Services"
19507745,NA,NA,"2003-08-29",1,3390000,0,0,2002,2002,1,"NMA10002A0004","2",NA,NA,29118,"","97AB","ZM10",NA,NA,"NO","1000","","A",NA,"",NA,NA,3390000,"2002-09-03 00:00:00.0000000","2002-09-03 00:00:00.0000000",0,0,0,0,0,0,3390000,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,0,"SINGLE AWARD","Indefinite Delivery Contract","2003-08-29 00:00:00.0000000","","","","Services"
2964545,NA,"2013-09-30","2013-09-30",87,212527902,237719398,337285384,2009,2013,0,"","N0002409C5303",NA,NA,23356,"","","",NA,NA,"","234","","A",NA,"False",NA,NA,212527902,"2008-11-20 00:00:00.0000000","2013-08-19 00:00:00.0000000",19683602,69041894,0,75380335,27317419,2884251,18747810,4e+07,334400000,NA,0,1,0,3,1,41,1,1,1,NA,NA,1,NA,"Definitive Contract","2009-11-20 00:00:00.0000000","2013-11-20 00:00:00.0000000","","ORG-2941","Products"
18656854,NA,"2009-09-30","2009-09-30",7,11102744.57,11102744.57,11102744.57,2006,2012,1,"N0001900D0272","0039",NA,NA,309757,"","","",NA,NA,"J","000","","A",NA,"True",NA,NA,11102744.57,"2006-09-27 00:00:00.0000000","2012-04-18 00:00:00.0000000",0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract","2007-09-30 00:00:00.0000000","2007-09-30 00:00:00.0000000","","ORG-2936","Services"
18801314,NA,"2011-05-31","2011-05-31",30,11243909.86,0,0,2005,2009,1,"N0017804D4080","0006",NA,NA,17021,"","1700","N00167",NA,NA,"","000","FAIR","A",NA,"False",NA,NA,11243909.86,"2005-06-01 00:00:00.0000000","2009-08-06 00:00:00.0000000",0,0,0,1520000,0,0,10600,0,0,NA,0,1,0,0,0,4,1,0,1,NA,NA,21,"MULTIPLE AWARD","Indefinite Delivery Contract","2006-05-24 00:00:00.0000000","","","ORG-2941","Services"
3476013,NA,NA,"2005-08-10",22,10637761,0,0,2002,2005,0,"","N6274202C1309",NA,NA,23356,"","1700","",NA,NA,"J","","","A",NA,"True",NA,NA,10637761,"2002-09-17 00:00:00.0000000","2005-03-15 00:00:00.0000000",552353,0,0,214326,0,0,9871082,0,0,NA,0,1,0,17,1,4,1,1,1,NA,NA,7,NA,"Definitive Contract","2004-03-28 00:00:00.0000000","","","ORG-2940","Services"
1424701,NA,"2008-09-30","2008-09-30",52,315894974.31,4593400239.31,8856444460.12,2008,2012,0,"","FA872108C0001",NA,NA,23356,"","5700","FA8721",NA,NA,"U","000","","",NA,"False",NA,NA,315894974.31,"2007-10-01 00:00:00.0000000","2012-01-03 00:00:00.0000000",0,0,0,0,0,0,2376500,2376500,414517316,NA,1,1,0,0,0,0,0,0,1,1,0,1,NA,"Definitive Contract","2008-09-28 00:00:00.0000000","2008-09-28 00:00:00.0000000","","ORG-2825","R&D"
17987059,NA,NA,"2001-12-31",1,313837,0,0,2001,2001,1,"GS35F4452G","DAAE3001F0021",NA,NA,78820,"","2100","AE30",NA,NA,"NO","1000","","A",NA,"",NA,NA,313837,"2000-12-18 00:00:00.0000000","2000-12-18 00:00:00.0000000",0,0,0,0,0,0,313837,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule","2001-12-31 00:00:00.0000000","","","ORG-2877","Services"
14485552,NA,"2070-07-30","2010-07-30",4,45461024,45461024,45461024,2007,2009,1,"GS07F9695S","N0002407F2213",NA,NA,327052,"","1700","N00024",NA,NA,"J","000","FAIR","A",NA,"True",NA,NA,45461024,"2006-12-21 00:00:00.0000000","2009-08-28 00:00:00.0000000",0,0,0,701000,701000,701000,44528916,44528916,44528916,NA,0,1,0,0,0,2,1,0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule","2010-06-21 00:00:00.0000000","2010-06-21 00:00:00.0000000","","ORG-2941","Products"
1224895,NA,"2014-11-14","2014-11-14",163,280683681.5992,281094617.0292,350902259.499,2009,2013,0,"","FA300209C0001",NA,NA,23356,"","5700","",NA,NA,"","000","","A",NA,"True",NA,NA,280683681.5992,"2008-11-13 00:00:00.0000000","2013-09-30 00:00:00.0000000",-225026,-225026,-811207,155357771.0638,143816625.5338,-109136111.6062,31226729,43178810,370963957,NA,1,1,1,4,1,126,1,1,1,NA,NA,2,NA,"Definitive Contract","2009-11-14 00:00:00.0000000","2014-11-14 00:00:00.0000000","","ORG-2843","R&D"
20423974,NA,"2011-04-30","2011-04-30",13,15959731.54,15959731.54,15959723.54,2006,2011,1,"SP060006D8509","B001",NA,NA,369223,"","97AS","SP0600",NA,NA,"K","000","","A",NA,"True",NA,NA,15959731.54,"2006-01-04 00:00:00.0000000","2011-05-02 00:00:00.0000000",0,0,0,11889790.12,11889790.12,11889790.12,8065869.8,8065869.8,8065869.8,NA,1,1,1,0,0,7,1,1,1,NA,NA,45,"SINGLE AWARD","Indefinite Delivery Contract","2011-01-31 00:00:00.0000000","2011-01-31 00:00:00.0000000","","ORG-2775","Products"
10072073,NA,"2014-06-30","2010-12-31",5,24075876.02,24075876.02,24075876.02,2010,2011,1,"FA821310D0012","0001",NA,NA,89682,"","5700","FA8213",NA,NA,"J","000","","A",NA,"True",NA,NA,24075876.02,"2009-11-25 00:00:00.0000000","2010-10-27 00:00:00.0000000",0,0,0,0,0,0,24075876.02,24075876.02,24075876.02,NA,0,1,0,0,0,0,0,1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract","2010-12-31 00:00:00.0000000","2014-06-30 00:00:00.0000000","","ORG-2825","Products"
25017943,NA,"2011-10-20","2011-10-20",1,683358.47,683358.47,683358.47,2010,2010,1,"W91QVN04D0047","0160",NA,NA,268440,"","2100","W91QVN",NA,NA,"J","000","","A",NA,"True",NA,NA,683358.47,"2010-09-23 00:00:00.0000000","2010-09-23 00:00:00.0000000",0,0,0,0,0,0,683358.47,683358.47,683358.47,12,0,0,0,0,0,0,0,1,1,NA,NA,12,"SINGLE AWARD","Indefinite Delivery Contract","2011-10-20 00:00:00.0000000","2011-10-20 00:00:00.0000000","","ORG-2877","Services"
24933720,NA,NA,"2005-08-30",250,19763859,0,0,2005,2005,1,"W91GER05D0001","0508",NA,NA,301791,"","2100","W91GER",NA,NA,"J","000","","A",NA,"True",NA,NA,19763859,"2005-08-01 00:00:00.0000000","2005-08-01 00:00:00.0000000",0,0,0,0,0,0,19763859,0,0,2,0,0,0,0,0,0,0,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2005-08-30 00:00:00.0000000","","","ORG-2874","Products"
19009700,NA,"2008-11-11","2008-11-11",2,9720,9720,9720,2008,2009,1,"N4008007D0470","0190",NA,NA,325882,"","1700","N40080",NA,NA,"J","000","","A",NA,"True",NA,NA,9720,"2008-09-12 00:00:00.0000000","2008-10-17 00:00:00.0000000",-280,-280,-280,0,0,0,10000,10000,10000,NA,0,1,0,1,1,0,0,1,1,NA,NA,4,"SINGLE AWARD","Indefinite Delivery Contract","2008-10-11 00:00:00.0000000","2008-10-11 00:00:00.0000000","","ORG-2940","Services"
1425608,NA,"2009-05-31","2009-05-31",5,1999615,0,0,2006,2008,0,"","FA875006C0212",NA,NA,23356,"","5700","FA8750",NA,NA,"U","000","","D",NA,"False",NA,NA,1999615,"2006-09-08 00:00:00.0000000","2008-05-27 00:00:00.0000000",0,0,0,2e+05,0,0,1649615,0,0,NA,0,1,0,0,0,3,1,0,1,NA,NA,2,NA,"Definitive Contract","2007-06-08 00:00:00.0000000","","","ORG-2825","R&D"
24750411,NA,"2010-09-30","2010-09-30",16,9536662.93,9536662.93,9536662.93,2008,2009,1,"W912BV07D2026","DM02",NA,NA,24041,"","2100","W912PP",NA,NA,"J","000","","A",NA,"True",NA,NA,9536662.93,"2008-07-08 00:00:00.0000000","2009-09-25 00:00:00.0000000",418753.93,418753.93,418753.93,0,0,0,9117909,9117909,9117909,NA,0,1,0,14,1,0,0,1,1,NA,NA,10,"SINGLE AWARD","Indefinite Delivery Contract","2008-12-01 00:00:00.0000000","2008-12-01 00:00:00.0000000","","ORG-2872","Services"
20314990,NA,NA,"2005-03-01",1,22904040,0,0,2005,2005,1,"SP050004D0239","0040",NA,NA,61752,"","97AS","SP0500",NA,NA,"J","000","","A",NA,"True",NA,NA,22904040,"2004-12-10 00:00:00.0000000","2004-12-10 00:00:00.0000000",0,0,0,0,0,0,22904040,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract","2005-03-01 00:00:00.0000000","","","ORG-2781","Products"
18199838,NA,"2011-08-11","2011-08-11",8,6198544.16,6198544.16,6198544.16,2009,2011,1,"HC102808D2029","0003",NA,NA,302721,"","97AK","HC1028",NA,NA,"","000","","D",NA,"True",NA,NA,6198544.16,"2009-09-29 00:00:00.0000000","2011-08-11 00:00:00.0000000",0,0,0,0,0,0,7084692,7084692,7084692,NA,1,1,0,0,0,0,0,0,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract","2010-09-30 00:00:00.0000000","2010-09-30 00:00:00.0000000","","","Services"
24597340,NA,"2011-02-18","2011-02-18",17,3369437.68,3369437.68,3369437.68,2010,2013,1,"W900KK09D0006","0045",NA,NA,269692,"","2100","W900KK",NA,NA,"J","000","","D",NA,"True",NA,NA,3369437.68,"2010-02-19 00:00:00.0000000","2013-01-07 00:00:00.0000000",0,0,0,33241.87,33364.94,33364.94,3058977.56,3751816.68,3751816.68,NA,1,1,0,0,0,5,1,0,1,NA,NA,6,"SINGLE AWARD","Indefinite Delivery Contract","2011-02-18 00:00:00.0000000","2011-02-18 00:00:00.0000000","","ORG-3960","Services"
8268041,NA,"2010-03-18","2010-03-18",16,8253844.7,8253844.7,8253844.7,2008,2012,0,"","W912BV08C2001",NA,NA,23356,"","2100","W912BV",NA,NA,"J","000","","A",NA,"True",NA,NA,8253844.7,"2008-06-03 00:00:00.0000000","2012-07-19 00:00:00.0000000",-6346,-6346,-6346,19447,19447,19447,8084903,8084903,8084903,NA,0,1,0,2,1,2,1,1,1,NA,NA,5,NA,"Definitive Contract","2009-11-30 00:00:00.0000000","2009-11-30 00:00:00.0000000","","ORG-2872","Services"
9132051,NA,"2008-08-08","2008-08-08",99,66891696.69,0,0,2004,2013,1,"DAAB0703DB007","0034",NA,NA,245775,"","","",NA,NA,"Y","000","FAIR","A",NA,"False",NA,NA,66891696.69,"2003-12-10 00:00:00.0000000","2013-09-18 00:00:00.0000000",759173,0,0,14740081.71,0,0,29550,0,0,NA,0,1,0,6,1,17,1,0,1,NA,NA,14,"MULTIPLE AWARD","Indefinite Delivery Contract","2007-01-30 00:00:00.0000000","","","ORG-2877","R&D"
8520695,NA,"2011-07-14","2011-07-14",2,202000,202000,202000,2011,2011,0,"","W919QC11C0057",NA,NA,23356,"","2100","W919QC",NA,NA,"J","000","","A",NA,"True",NA,NA,202000,"2011-04-15 00:00:00.0000000","2011-04-18 00:00:00.0000000",0,0,0,0,0,0,202000,202000,202000,NA,0,1,0,0,0,0,0,1,1,NA,NA,1,NA,"Definitive Contract","2011-04-15 00:00:00.0000000","2011-04-15 00:00:00.0000000","","ORG-4774","Services"
20507749,NA,NA,"2004-07-30",1,9936971,0,0,2004,2004,1,"SP090002D9722","1341",NA,NA,314137,"","97AS","0900",NA,NA,"J","000","","A",NA,"True",NA,NA,9936971,"2004-05-26 00:00:00.0000000","2004-05-26 00:00:00.0000000",0,0,0,0,0,0,9936971,0,0,3,0,0,0,0,0,0,0,1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract","2004-07-30 00:00:00.0000000","","","","Products"
22343455,NA,"2009-05-11","2009-05-11",1,6888,6888,6888,2009,2009,1,"SPM50004DBP08","J175",NA,NA,46981,"","97AS","SPM500",NA,NA,"Z","000","FAIR","A",NA,"False",NA,NA,6888,"2009-04-06 00:00:00.0000000","2009-04-06 00:00:00.0000000",0,0,0,0,0,0,6888,6888,6888,2,0,0,0,0,0,0,0,0,1,NA,NA,2,"MULTIPLE AWARD","Indefinite Delivery Contract","2009-05-11 00:00:00.0000000","2009-05-11 00:00:00.0000000","","ORG-2781","Products"
20431384,NA,"2013-01-30","2013-01-30",3,162484894.7022,487130877.63,487130877.63,2012,2013,1,"SP060012D0454","B001",NA,NA,394640,"","97AS","SP0600",NA,NA,"K","000","","A",NA,"True",NA,NA,162484894.7022,"2011-12-16 00:00:00.0000000","2012-11-21 00:00:00.0000000",0,0,0,107937.0722,324753920,324753920,162376957.63,162376957.63,162376957.63,NA,0,1,0,0,0,2,1,1,1,NA,NA,16,"SINGLE AWARD","Indefinite Delivery Contract","2013-01-30 00:00:00.0000000","2013-01-30 00:00:00.0000000","","ORG-2775","Products"
9925707,NA,NA,"2002-04-30",5,1057583,0,0,2000,2001,1,"F4162498D8510","QY02",NA,NA,277572,"","5700","GW02",NA,NA,"J","3000","","D",NA,"True",NA,NA,1057583,"2000-02-29 00:00:00.0000000","2001-09-20 00:00:00.0000000",0,0,0,569583,0,0,488000,0,0,NA,0,1,0,0,0,4,1,0,1,NA,NA,10,"SINGLE AWARD","Indefinite Delivery Contract","2001-01-31 00:00:00.0000000","","","ORG-2825","Services"
8570332,NA,"2009-09-11","2009-09-11",1,3717218.69,3717218.69,3717218.69,2009,2009,0,"","W91GDW09P0936",NA,NA,23356,"","2100","W91GDW",NA,NA,"J","000","","A",NA,"True",NA,NA,3717218.69,"2009-09-11 00:00:00.0000000","2009-09-11 00:00:00.0000000",0,0,0,0,0,0,3717218.69,3717218.69,3717218.69,1,0,0,0,0,0,0,0,1,1,NA,NA,1,NA,"Purchase Order","2009-09-11 00:00:00.0000000","2009-09-11 00:00:00.0000000","","ORG-2874","Products"
7953465,NA,"2010-10-01","2010-10-01",26,44837319.29,24937.46,24937.46,2005,2010,0,"","W52P1J05C0050",NA,NA,23356,"","2100","W52P1J",NA,NA,"J","000","","A",NA,"True",NA,NA,44837319.29,"2005-06-24 00:00:00.0000000","2010-03-01 00:00:00.0000000",0,0,0,35059767.93,0,0,9734492.9,0,0,NA,0,1,0,3,1,14,1,1,1,NA,NA,6,NA,"Definitive Contract","2005-09-30 00:00:00.0000000","2009-09-30 00:00:00.0000000","","ORG-2877","Products"
20594533,NA,"2009-08-31","2009-08-31",1,10581000,10581000,10581000,2009,2009,1,"SPM1C108D1083","0002",NA,NA,12597,"","97AS","SPM1C1",NA,NA,"J","000","","A",NA,"True",NA,NA,10581000,"2008-10-30 00:00:00.0000000","2008-10-30 00:00:00.0000000",0,0,0,0,0,0,10581000,10581000,10581000,6,0,0,0,0,0,0,0,1,1,NA,NA,6,"SINGLE AWARD","Indefinite Delivery Contract","2009-08-31 00:00:00.0000000","2009-08-31 00:00:00.0000000","","ORG-2790","Products"
18172143,NA,"2010-09-10","2010-09-10",4,21544006,21544006,21544006,2009,2010,1,"H9222209D0015","0005",NA,NA,57802,"","97ZS","H92222",NA,NA,"J","000","","A",NA,"True",NA,NA,21544006,"2009-04-28 00:00:00.0000000","2010-02-26 00:00:00.0000000",299416,299416,299416,1491930,1491930,1491930,19752660,19752660,19752660,NA,0,1,0,1,1,1,1,1,1,NA,NA,8,"SINGLE AWARD","Indefinite Delivery Contract","2010-08-31 00:00:00.0000000","2010-08-31 00:00:00.0000000","","","Services"
8243190,NA,"2013-09-30","2013-09-30",118,284974691,284974691,284974691,2008,2013,0,"","W9127808C0021",NA,NA,23356,"","2100","W91278",NA,NA,"J","000","","A",NA,"True",NA,NA,284974691,"2008-04-04 00:00:00.0000000","2013-05-11 00:00:00.0000000",6205175,6205175,6205175,63392604,63392604,63392604,91340065,91340065,91340065,NA,0,1,0,6,1,101,1,1,1,NA,NA,3,NA,"Definitive Contract","2010-10-14 00:00:00.0000000","2010-10-14 00:00:00.0000000","","ORG-2872","Services"
19486274,NA,"2007-02-28","2007-02-28",2,782481,782481,782481,2006,2007,1,"NAS502144","W52H0906F5147",NA,NA,402645,"","2100","W52H09",NA,NA,"J","000","FAIR","D",NA,"True",NA,NA,782481,"2006-09-12 00:00:00.0000000","2007-01-04 00:00:00.0000000",-696,-696,-696,0,0,0,783177,783177,783177,NA,0,1,0,1,1,0,0,0,1,NA,NA,3,"MULTIPLE AWARD","Government Wide Acquisition Contract","2006-09-30 00:00:00.0000000","2006-09-30 00:00:00.0000000","","ORG-2877","Products"
22774149,NA,"2012-12-31","2012-12-31",9,56652080,56652080,73125000,2008,2013,1,"SPRHA408D0003","0001",NA,NA,420968,"","97AS","",NA,NA,"J","125","","D",NA,"True",NA,NA,56652080,"2008-09-29 00:00:00.0000000","2012-10-16 00:00:00.0000000",0,0,0,167040,167040,0,56485040,56485040,73125000,NA,0,1,0,0,0,2,1,0,1,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract","2011-10-30 00:00:00.0000000","2011-10-30 00:00:00.0000000","","ORG-2787","Products"
21671874,NA,"2007-09-05","2007-09-05",1,145460,145460,145460,2007,2007,1,"SPM30007D3197","236C",NA,NA,231675,"","97AS","SPM300",NA,NA,"J","000","","A",NA,"True",NA,NA,145460,"2007-08-24 00:00:00.0000000","2007-08-24 00:00:00.0000000",0,0,0,0,0,0,145460,145460,145460,3,0,0,0,0,0,0,0,1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract","2007-09-05 00:00:00.0000000","2007-09-05 00:00:00.0000000","","ORG-2786","Products"
7967375,NA,"2009-09-28","2009-09-28",2,726059.45,726059.45,726059.45,2007,2008,0,"","W56HZV07C0516",NA,NA,23356,"","2100","W56HZV",NA,NA,"U","000","","D",NA,"False",NA,NA,726059.45,"2007-09-19 00:00:00.0000000","2008-06-04 00:00:00.0000000",0,0,0,0,0,0,393267.04,393267.04,393267.04,NA,0,1,0,0,0,0,0,0,1,NA,NA,54,NA,"Definitive Contract","2009-09-28 00:00:00.0000000","2009-09-28 00:00:00.0000000","","ORG-2877","R&D"
4015597,NA,NA,"2005-11-18",1,68685,0,0,2005,2005,0,"","SP040705MBK69",NA,NA,23356,"","97AS","SP0407",NA,NA,"J","000","","A",NA,"True",NA,NA,68685,"2005-04-22 00:00:00.0000000","2005-04-22 00:00:00.0000000",0,0,0,0,0,0,68685,0,0,2,0,0,0,0,0,0,0,1,1,NA,NA,2,NA,"Purchase Order","2005-11-18 00:00:00.0000000","","","ORG-2787","Products"
1423061,NA,"2011-03-14","2011-03-14",4,744430,744430,744430,2008,2011,0,"","FA865108C0149",NA,NA,23356,"","5700","FA8651",NA,NA,"J","000","","D",NA,"True",NA,NA,744430,"2008-05-09 00:00:00.0000000","2011-01-12 00:00:00.0000000",0,0,0,0,0,0,354378,744430,744430,NA,0,1,0,0,0,2,1,0,1,NA,NA,33,NA,"Definitive Contract","2010-08-14 00:00:00.0000000","2010-08-14 00:00:00.0000000","","ORG-2825","Services"
15499991,NA,NA,"2003-09-30",9,1340382,0,0,2002,2004,1,"GS10F0337K","DCA10002F4024",NA,NA,344680,"","97AK","",NA,NA,"NO","","","A",NA,"",NA,NA,1340382,"2001-11-01 00:00:00.0000000","2004-06-24 00:00:00.0000000",466199,0,0,278000,0,0,387763,0,0,0,0,1,0,3,1,2,1,0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule","2001-11-26 00:00:00.0000000","","","","Services"
20882674,NA,"2007-09-07","2007-09-07",1,102457,102457,102457,2007,2007,1,"SPM20005D2005","CT36",NA,NA,406723,"","97AS","SPM200",NA,NA,"J","000","","A",NA,"True",NA,NA,102457,"2007-09-07 00:00:00.0000000","2007-09-07 00:00:00.0000000",0,0,0,0,0,0,102457,102457,102457,5,0,0,0,0,0,0,0,1,1,NA,NA,5,"SINGLE AWARD","Indefinite Delivery Contract","2007-09-07 00:00:00.0000000","2007-09-07 00:00:00.0000000","","ORG-2785","Products"
9132641,NA,"2010-08-30","2010-08-30",18,46193031.1502,46193031.1502,75193398.2602,2007,2013,1,"DAAB0703DB009","0299",NA,NA,6691,"","","",NA,NA,"Y","000","FAIR","A",NA,"False",NA,NA,46193031.1502,"2007-08-31 00:00:00.0000000","2013-09-11 00:00:00.0000000",0,0,0,30441003.3302,30441003.3302,9772513.8702,16605410.16,16605410.16,66274266.73,NA,0,1,0,2,1,4,1,0,1,NA,NA,3,"MULTIPLE AWARD","Indefinite Delivery Contract","2007-09-30 00:00:00.0000000","2011-01-30 00:00:00.0000000","","ORG-2877","Services"
20607463,NA,"2006-12-21","2006-12-21",1,70705513,70705513,70705513,2007,2007,1,"SPM20001D7307","0489",NA,NA,223163,"","97AS","SP0200",NA,NA,"J","000","","D",NA,"True",NA,NA,70705513,"2006-12-18 00:00:00.0000000","2006-12-18 00:00:00.0000000",0,0,0,0,0,0,70705513,70705513,70705513,2,0,0,0,0,0,0,0,0,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2006-12-21 00:00:00.0000000","2006-12-21 00:00:00.0000000","","ORG-2785","Products"
1178371,NA,"2011-09-30","2011-09-30",142,122944882.545,236251181.8,208468350.8,2001,2013,0,"","F2960101C0242",NA,NA,23356,"","","",NA,NA,"U","000","","A",NA,"False",NA,NA,122944882.545,"2001-08-31 00:00:00.0000000","2013-08-07 00:00:00.0000000",4844056,0,0,33629587.965,79869619,77510864,1330755,16859738,16859738,NA,0,1,0,3,1,29,1,1,1,NA,NA,2,NA,"Definitive Contract","2006-09-30 00:00:00.0000000","2010-09-30 00:00:00.0000000","","ORG-2825","Services"
9867880,NA,"2007-01-17","2007-01-17",11,19227583,0,0,2006,2007,1,"F2560002D0004","5032",NA,NA,30779,"","5700","FA4600",NA,NA,"R","000","","A",NA,"False",NA,NA,19227583,"2005-10-01 00:00:00.0000000","2006-12-08 00:00:00.0000000",0,0,0,387961,0,0,6565213,0,0,NA,0,1,0,0,0,3,1,1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract","2006-09-30 00:00:00.0000000","","","ORG-2835","Services"
21760971,NA,"2009-11-25","2009-11-25",1,9e+06,9e+06,9e+06,2010,2010,1,"SPM30008D3153","53S9",NA,NA,184069,"","97AS","SPM300",NA,NA,"J","000","","A",NA,"True",NA,NA,9e+06,"2009-11-23 00:00:00.0000000","2009-11-23 00:00:00.0000000",0,0,0,0,0,0,9e+06,9e+06,9e+06,5,0,0,0,0,0,0,0,1,1,NA,NA,5,"SINGLE AWARD","Indefinite Delivery Contract","2009-11-25 00:00:00.0000000","2009-11-25 00:00:00.0000000","","ORG-2786","Products"
8258397,NA,"2013-05-13","2013-05-13",18,131295456,131295456,131295456,2011,2013,0,"","W9128A11C0004",NA,NA,23356,"","2100","W9128A",NA,NA,"J","000","","A",NA,"True",NA,NA,131295456,"2011-03-28 00:00:00.0000000","2013-09-30 00:00:00.0000000",3330456,3330456,3330456,0,0,0,127965000,127965000,127965000,NA,0,1,0,17,1,0,0,1,1,NA,NA,16,NA,"Definitive Contract","2014-04-01 00:00:00.0000000","2014-04-01 00:00:00.0000000","","ORG-2872","Services"
20450188,NA,"2013-05-14","2013-05-14",24,10267225,10267225,10267225,2010,2013,1,"SP070098D4002","0396",NA,NA,363392,"","5700","",NA,NA,"U","000","","A",NA,"False",NA,NA,10267225,"2010-04-19 00:00:00.0000000","2013-03-21 00:00:00.0000000",0,0,0,0,0,0,335317,10267225,10267225,NA,0,1,0,0,0,1,1,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2013-04-18 00:00:00.0000000","2013-04-18 00:00:00.0000000","","","R&D"
