"systemequipmentcode","CSIScontractID","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","MajorCommandID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode2","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","UnmodifiedNumberOfOffersReceived","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","IsFullAndOpen","IsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","numberofoffersreceived","multipleorsingleawardidc","AwardOrIDVcontractactiontype"
"180","18715103","1","58422","0","0","2004","2004","1","N0010403G0300","5015","NA","","218774","","1700","JA118","NA","NA","NA","J","180","","C","NA","True","NA","NA","58422","2003-11-05 00:00:00.0000000","2003-11-05 00:00:00.0000000","58422","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-04-20","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983881","1","830","0","0","2005","2005","1","N0060404A0001","08AB","NA","","407185","","1700","N00604","NA","NA","NA","J","198","","B","NA","True","NA","NA","830","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","830","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",0,0,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"516","18791013","3","99901.21","0","0","2006","2012","1","N0016703D0075","0124","NA","","253412","","","","NA","NA","NA","U","","","A","NA","False","NA","NA","99901.21","2006-02-17 00:00:00.0000000","2011-11-15 00:00:00.0000000","3750","0","0","NA","0","1","0","0","0","0","0","NA","2006-12-31","2006-12-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","25855558","1","1042431","1237219","1237219","2013","2013","1","N0001913D0005","0015","NA","","67571","","1700","N00019","NA","NA","NA","U","198","","C","NA","False","NA","NA","1042431","2013-06-03 00:00:00.0000000","2013-06-03 00:00:00.0000000","1042431","1237219","1237219","1","0","0","0","0","0","0","0","NA","2014-09-30","2014-09-30","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","19220846","1","7793","0","0","2005","2005","1","N6264903D0008","L327","NA","","116077","","1700","N32778","NA","NA","NA","J","198","","A","NA","True","NA","NA","7793","2005-03-03 00:00:00.0000000","2005-03-03 00:00:00.0000000","7793","0","0","3","0","0","0","0","0","0","0","NA","NA","2005-03-30","0","0","0","0","0","0",1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983168","1","76","0","0","2005","2005","1","N0060400A0029","57AA","NA","","393416","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","76","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","76","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-28","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18662831","3","810090","810090","810090","2012","2013","1","N0001909D0022","0067","NA","","420938","","1700","N00019","NA","NA","NA","Y","198","","C","NA","False","NA","NA","810090","2012-04-23 00:00:00.0000000","2013-09-25 00:00:00.0000000","772000","772000","810090","NA","0","1","0","0","0","1","1","NA","2013-10-23","2013-10-23","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","18782336","2","18740","18740","18740","2008","2008","1","N0016406D8959","0008","NA","","249438","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","18740","2007-10-31 00:00:00.0000000","2007-12-07 00:00:00.0000000","1050","1050","1050","NA","0","1","0","0","0","0","0","NA","2007-12-29","2007-12-29","0","0","0","0","0","0",1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983085","1","546","0","0","2005","2005","1","N0060400A0019","73AA","NA","","15742","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","546","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","546","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3056298","1","4394.98","4394.98","4394.98","2009","2009","0","","N0016409P0018","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","4394.98","2008-10-09 00:00:00.0000000","2008-10-09 00:00:00.0000000","4394.98","4394.98","4394.98","2","0","0","0","0","0","0","0","NA","2008-10-09","2008-10-09","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"515","2933036","26","997851.28","997851.35","997851.71","2008","2012","0","","M6785408C0015","NA","","23356","","1700","M67854","NA","NA","NA","","515","","D","NA","False","NA","NA","997851.28","2008-02-20 00:00:00.0000000","2011-10-31 00:00:00.0000000","3e+05","599991","749968","NA","0","1","0","0","0","10","1","NA","2012-03-16","2012-03-16","0","0","0","397860.35","397860.35","247883.71",0,1,NA,NA,1,NA,"Definitive Contract"
"180","17909852","1","16501.74","16501.74","16501.74","2009","2009","1","GS35F4076D","N0016409F0104","NA","","197245","","1700","N00164","NA","NA","NA","J","180","ONE","A","NA","True","NA","NA","16501.74","2009-02-25 00:00:00.0000000","2009-02-25 00:00:00.0000000","16501.74","16501.74","16501.74","1","0","0","0","0","0","0","0","NA","2009-03-10","2009-03-10","0","0","0","0","0","0",0,0,0,0,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18893659","2","228497","0","0","2004","2005","1","N0038301G002H","5081","NA","","283150","","1700","","NA","NA","NA","J","198","","C","NA","True","NA","NA","228497","2004-06-01 00:00:00.0000000","2005-01-18 00:00:00.0000000","175779","0","0","NA","0","1","0","0","0","1","1","NA","NA","2005-09-25","0","0","0","52718","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","18781317","2","235024","0","0","2005","2006","1","N0016405D8923","0002","NA","","225379","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","235024","2005-09-21 00:00:00.0000000","2006-07-18 00:00:00.0000000","235024","0","0","NA","0","1","0","0","0","0","0","NA","2005-12-19","2005-12-19","0","0","0","0","0","0",1,1,NA,NA,4,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983291","1","233","0","0","2005","2005","1","N0060400A0038","13AA","NA","","321407","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","233","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","233","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","18775595","1","119834","0","0","2005","2005","1","N0016400D0012","0014","NA","","230968","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","119834","2005-03-04 00:00:00.0000000","2005-03-04 00:00:00.0000000","119834","0","0","4","0","0","0","0","0","0","0","NA","NA","2005-09-04","0","0","0","0","0","0",1,1,NA,NA,4,"SINGLE AWARD","Indefinite Delivery Contract"
"180","17559316","1","56150","0","0","2005","2005","1","GS35F0040M","N0016405F5118","NA","","20534","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","56150","2005-02-26 00:00:00.0000000","2005-02-26 00:00:00.0000000","56150","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-03-04","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"516","18684211","2","34716","34716","34716","2010","2010","1","N0002405G4417","L215","NA","","427378","","1700","N62789","NA","NA","NA","U","516","","C","NA","False","NA","NA","34716","2010-09-01 00:00:00.0000000","2010-09-21 00:00:00.0000000","26800","26800","26800","NA","0","1","0","1","1","0","0","NA","2010-09-23","2010-09-23","7916","7916","7916","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18655838","2","0","0","0","NA","2004","1","N0001495D2007","0014","NA","","306283","","1700","E3230","NA","NA","NA","U","198","","A","NA","False","NA","NA","0","2003-10-06 00:00:00.0000000","2004-05-04 00:00:00.0000000","0","0","0","0","0","1","0","0","0","0","0","NA","NA","2000-05-13","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA
"180","18782339","2","24114","24114","24114","2008","2008","1","N0016406D8959","0011","NA","","249438","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","24114","2008-02-25 00:00:00.0000000","2008-04-03 00:00:00.0000000","1050","1050","1050","NA","0","1","0","0","0","1","1","NA","2008-05-03","2008-05-03","0","0","0","23064","23064","23064",1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
"516","2962362","36","53968817","0","0","2001","2013","0","","N0002401C2900","NA","","23356","","1700","","NA","NA","NA","U","","","C","NA","False","NA","NA","53968817","2001-09-27 00:00:00.0000000","2012-12-14 00:00:00.0000000","0","0","0","NA","0","1","0","0","0","1","1","NA","2013-01-31","2013-01-25","0","0","0","4500000","0","0",0,0,0,0,1,NA,"Definitive Contract"
"180","16671352","2","88402","0","0","2004","2008","1","GS24F0806A","N0016404F5048","NA","","319529","","1700","","NA","NA","NA","J","180","FAIR","A","NA","True","NA","NA","88402","2004-09-27 00:00:00.0000000","2008-01-14 00:00:00.0000000","88561","0","0","NA","0","1","0","0","0","0","0","NA","2004-10-27","2004-10-27","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3050244","1","57718","0","0","2006","2006","0","","N0016406P0825","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","57718","2006-03-03 00:00:00.0000000","2006-03-03 00:00:00.0000000","57718","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-09-04","0","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"198","19433672","2","-14210","0","0","2004","2004","1","N6883600D0011","8B3S","NA","","403414","","1700","BS670","NA","NA","NA","J","198","","A","NA","True","NA","NA","-14210","2003-11-10 00:00:00.0000000","2003-11-10 00:00:00.0000000","0","0","0","NA","0","1","0","1","1","0","0","NA","NA","2003-11-10","-14210","0","0","0","0","0",1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3054214","1","9801","9801","9801","2007","2007","0","","N0016407P2376","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","9801","2007-09-28 00:00:00.0000000","2007-09-28 00:00:00.0000000","9801","9801","9801","3","0","0","0","0","0","0","0","NA","2007-10-26","2007-10-26","0","0","0","0","0","0",1,1,NA,NA,3,NA,"Purchase Order"
"198","18894014","1","75779","0","0","2004","2004","1","N0038301G004H","5341","NA","","373966","","1700","JA10D","NA","NA","NA","J","198","","C","NA","True","NA","NA","75779","2004-03-26 00:00:00.0000000","2004-03-26 00:00:00.0000000","75779","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-04-29","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","17747113","1","7433","0","0","2005","2005","1","GS35F0409L","N0016405F5294","NA","","57476","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","7433","2005-06-03 00:00:00.0000000","2005-06-03 00:00:00.0000000","7433","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-06-14","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"180","16834045","1","8152","8152","8152","2007","2007","1","GS27F0031P","N0016407F0508","NA","","440706","","1700","N00164","NA","NA","NA","J","180","FAIR","A","NA","True","NA","NA","8152","2007-07-27 00:00:00.0000000","2007-07-27 00:00:00.0000000","8152","8152","8152","2","0","0","0","0","0","0","0","NA","2007-08-31","2007-08-31","0","0","0","0","0","0",0,1,NA,NA,2,"MULTIPLE AWARD","Federal Supply Schedule"
"515","2934204","4","22698.43","22698.43","22698.43","2010","2011","0","","M6785410P1014","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","C","NA","True","NA","NA","22698.43","2010-07-12 00:00:00.0000000","2010-12-02 00:00:00.0000000","19698.43","19698.43","19698.43","NA","0","1","0","0","0","1","1","NA","2010-11-25","2010-11-25","0","0","0","3000","3000","3000",0,0,1,0,1,NA,"Purchase Order"
"180","16671475","1","96067","96067","96067","2006","2006","1","GS24F0806A","N0016406F0521","NA","","319529","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","96067","2006-08-31 00:00:00.0000000","2006-08-31 00:00:00.0000000","96067","96067","96067","2","0","0","0","0","0","0","0","NA","2006-12-30","2006-12-30","0","0","0","0","0","0",0,1,NA,NA,2,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3050782","1","4750","0","0","2006","2006","0","","N0016406P1462","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","4750","2006-06-12 00:00:00.0000000","2006-06-12 00:00:00.0000000","4750","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-07-21","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"198","18761242","1","5863","0","0","NA","2004","1","N0014003DH011","8801","NA","","362813","","1700","RA13A","NA","NA","NA","Z","198","","E","NA","False","NA","NA","5863","2004-08-10 00:00:00.0000000","2004-08-10 00:00:00.0000000","0","0","0","0","0","1","0","0","0","0","0","NA","NA","2004-08-11","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA
"198","18984167","1","1217","0","0","2005","2005","1","N0060405A0001","06AA","NA","","222792","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","1217","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","1217","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18856138","1","60300","0","0","2004","2004","1","N0018999A7014","EN98","NA","","63494","","1700","BP50A","NA","NA","NA","J","198","","C","NA","True","NA","NA","60300","2003-10-28 00:00:00.0000000","2003-10-28 00:00:00.0000000","60300","0","0","1","0","0","0","0","0","0","0","NA","NA","2003-12-01","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","2962232","15","19691822","0","0","2000","2005","0","","N0002400C5484","NA","","23356","","1700","","NA","NA","NA","","","","A","NA","","NA","NA","19691822","2000-06-30 00:00:00.0000000","2005-01-24 00:00:00.0000000","2885749","0","0","NA","0","1","0","0","0","7","1","NA","NA","2006-09-16","0","0","0","8201468","0","0",1,1,NA,NA,3,NA,"Definitive Contract"
"180","3050081","2","5400","0","0","2006","2006","0","","N0016406P0628","NA","","23356","","1700","N00164","NA","NA","NA","J","","","C","NA","True","NA","NA","5400","2006-02-15 00:00:00.0000000","2006-02-15 00:00:00.0000000","18750","0","0","NA","0","1","0","1","1","0","0","NA","NA","2006-05-24","-13350","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"198","18982879","1","745","0","0","2005","2005","1","N0060400A0002","33AA","NA","","302894","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","745","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","745","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3053513","2","12310","12310","12310","2007","2007","0","","N0016407P1606","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","12310","2007-07-23 00:00:00.0000000","2007-07-31 00:00:00.0000000","12310","12310","12310","NA","0","1","0","0","0","0","0","NA","2007-12-18","2007-12-18","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"198","18894103","1","2723","0","0","2005","2005","1","N0038301G004H","5524","NA","","373966","","1700","N00383","NA","NA","NA","J","198","","C","NA","True","NA","NA","2723","2005-06-24 00:00:00.0000000","2005-06-24 00:00:00.0000000","2723","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-07-03","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3049268","1","24433","0","0","2005","2005","0","","N0016405P2287","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","B","NA","True","NA","NA","24433","2005-09-30 00:00:00.0000000","2005-09-30 00:00:00.0000000","24433","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-12-15","0","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"515","17701276","1","17319","17319","17319","2007","2007","1","GS35F0321M","M6785407F0069","NA","","92964","","1700","M67854","NA","NA","NA","J","515","ONE","A","NA","True","NA","NA","17319","2007-10-01 00:00:00.0000000","2007-10-01 00:00:00.0000000","17319","17319","17319","1","0","0","0","0","0","0","0","NA","2008-08-31","2008-08-31","0","0","0","0","0","0",0,0,0,0,1,"MULTIPLE AWARD","Federal Supply Schedule"
"180","17708513","1","16790","0","0","2006","2006","1","GS35F0329M","N0016406F0242","NA","","306234","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","16790","2006-04-10 00:00:00.0000000","2006-04-10 00:00:00.0000000","16790","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-04-28","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18983878","1","1942","0","0","2005","2005","1","N0060404A0001","07AA","NA","","407185","","1700","N00604","NA","NA","NA","J","198","","B","NA","True","NA","NA","1942","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","1942","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",0,0,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3057529","1","8000","8000","8000","2009","2009","0","","N0016409PS002","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","8000","2009-04-03 00:00:00.0000000","2009-04-03 00:00:00.0000000","8000","8000","8000","1","0","0","0","0","0","0","0","NA","2009-06-16","2009-06-16","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"180","18715120","1","43380","0","0","2004","2004","1","N0010403G0300","5033","NA","","218774","","1700","JA118","NA","NA","NA","J","180","","C","NA","True","NA","NA","43380","2003-11-19 00:00:00.0000000","2003-11-19 00:00:00.0000000","43380","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-04-20","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983065","23","1192","0","0","2005","2005","1","N0060400A0019","54AA","NA","","15742","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","1192","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","1192","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3050018","4","4229.21","4229.21","4229.21","2006","2011","0","","N0016406P0550","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","4229.21","2006-02-01 00:00:00.0000000","2010-08-24 00:00:00.0000000","5088","5088","5088","NA","1","1","0","0","0","0","0","NA","2006-04-20","2006-04-20","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"374","18687558","6","3367982","3367982","3367982","2012","2013","1","N0002412G4330","0003","NA","","275371","","1700","N55236","NA","NA","NA","U","374","","C","NA","False","NA","NA","3367982","2012-09-29 00:00:00.0000000","2013-07-08 00:00:00.0000000","2909687","2909687","2909687","NA","0","1","0","0","0","3","1","NA","2013-09-30","2013-09-30","0","0","0","462710","462710","462710",0,0,1,0,1,"SINGLE AWARD","Basic Ordering Agreement"
"516","25258246","1","14062.75","14062.75","14062.75","2013","2013","0","","N6278913P0024","NA","","23356","","1700","N62789","NA","NA","NA","J","516","","F","NA","True","NA","NA","14062.75","2013-06-24 00:00:00.0000000","2013-06-24 00:00:00.0000000","14062.75","14062.75","14062.75","1","0","0","0","0","0","0","0","NA","2013-07-15","2013-07-15","0","0","0","0","0","0",0,1,NA,NA,1,NA,"Purchase Order"
"198","18983128","1","256","0","0","2005","2005","1","N0060400A0029","14AA","NA","","393416","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","256","2005-03-09 00:00:00.0000000","2005-03-09 00:00:00.0000000","256","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-09","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
